Date d'élection,Type d'élection,Parlement,Province,Circonscription,Nom,Prénom,Sexe,Occupation,Parti,Votes,Votes (%),Élu(e)
1867-08-07,Gen,1,Québec,BEAUCE,TASCHEREAU,,,,Inconnu,629,34.77,0
1867-08-07,Gen,1,Québec,BEAUHARNOIS,CAYLEY,Michael,,avocat,Conservateur,724,51.17,1
1867-08-07,Gen,1,Québec,BEAUHARNOIS,DENIS,,,,Inconnu,691,48.83,0
1867-08-07,Gen,1,Québec,BELLECHASSE,CASAULT,Napoléon,,avocat,Conservateur,983,59.43,1
1867-08-07,Gen,1,Québec,BELLECHASSE,REMILLARD,,,,Inconnu,671,40.57,0
1867-08-07,Gen,1,Québec,BERTHIER,PAQUET,Anselme Homère,,médecin,Libéral,1131,50.81,1
1867-08-07,Gen,1,Québec,BERTHIER,TRACHEMONTAGNE,,,,Inconnu,1095,49.19,0
1867-08-07,Gen,1,Québec,BONAVENTURE,ROBITAILLE,Théodore,,médecin,Conservateur,1018,69.63,1
1867-08-07,Gen,1,Québec,BONAVENTURE,TREMBLAY,,,,Inconnu,444,30.37,0
1867-08-07,Gen,1,Québec,BROME,DUNKIN,Hon. Christopher,,avocat,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,CHAMBLY,BENOIT,Bazile,,agriculteur,Conservateur,691,56.78,1
1867-08-07,Gen,1,Québec,CHAMBLY,DORION,V.P.W.,,,Inconnu,526,43.22,0
1867-08-07,Gen,1,Québec,CHAMPLAIN,ROSS,John Jones,,médecin,Conservateur,1449,82.61,1
1867-08-07,Gen,1,Québec,CHAMPLAIN,MARTINEAU,,,,Inconnu,305,17.39,0
1867-08-07,Gen,1,Québec,CHARLEVOIX,CIMON,Simon-Xavier,,entrepreneur,Conservateur,999,52.3,1
1867-08-07,Gen,1,Québec,CHARLEVOIX,GAGNON,,,,Inconnu,911,47.7,0
1867-08-07,Gen,1,Québec,CHÂTEAUGUAY,HOLTON,Hon. Luther Hamilton,,marchand,Libéral,1013,63.35,1
1867-08-07,Gen,1,Québec,CHÂTEAUGUAY,RAMSAY,,,,Inconnu,586,36.65,0
1867-08-07,Gen,1,Québec,CHICOUTIMI--SAGUENAY,TREMBLAY,Pierre Alexis,,rédacteur,Libéral,accl.,,1
1867-08-07,Gen,1,Québec,COMPTON,POPE,John Henry,,spéculateur et promoteur,Libéral-conservateur,accl.,,1
1867-08-07,Gen,1,Québec,DEUX-MONTAGNES,DAOUST,Jean-Baptiste,,agriculteur,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,DORCHESTER,LANGEVIN,Hon. Hector Louis,,avocat,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,DRUMMOND--ARTHABASKA,SÉNÉCAL,Louis-Adélard,,financier,Conservateur,1135,50.53,1
1867-08-07,Gen,1,Québec,DRUMMOND--ARTHABASKA,HOULE,,,,Inconnu,1111,49.47,0
1867-08-07,Gen,1,Québec,GASPÉ,FORTIN,Peter,,médecin,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,HOCHELAGA,DORION,Hon. Antoine Aimé,,avocat,Libéral,1312,50.44,1
1867-08-07,Gen,1,Québec,HOCHELAGA,LANOUETTE,,,,Inconnu,1289,49.56,0
1867-08-07,Gen,1,Québec,HUNTINGDON,ROSE,Hon. John,,avocat,Libéral-conservateur,1280,73.23,1
1867-08-07,Gen,1,Québec,HUNTINGDON,KERR,W.H.,,,Inconnu,468,26.77,0
1867-08-07,Gen,1,Québec,IBERVILLE,BÉCHARD,François,,agriculteur,Libéral,1035,67.25,1
1867-08-07,Gen,1,Québec,IBERVILLE,DUFRESNE,A.,,,Inconnu,504,32.75,0
1867-08-07,Gen,1,Québec,JACQUES-CARTIER,GAUCHER,Guillaume Gamelin,,marchand,Conservateur,659,54.87,1
1867-08-07,Gen,1,Québec,JACQUES-CARTIER,BRUNET,,,,Inconnu,542,45.13,0
1867-08-07,Gen,1,Québec,JOLIETTE,GODIN,François Benjamin,,avocat,Libéral,918,51.57,1
1867-08-07,Gen,1,Québec,JOLIETTE,BABY,,,avocat,Conservateur,862,48.43,0
1867-08-07,Gen,1,Québec,LAPRAIRIE,PINSONNEAULT,Alfred,,agriculteur,Conservateur,750,71.91,1
1867-08-07,Gen,1,Québec,LAPRAIRIE,NORMANDEAU,,,,Inconnu,293,28.09,0
1867-08-07,Gen,1,Québec,L'ASSOMPTION,ARCHAMBAULT,Hon. Louis,,notaire,Libéral-conservateur,898,57.45,1
1867-08-07,Gen,1,Québec,L'ASSOMPTION,ARCHAMBAULT,Hon. P.U.,,marchand,Inconnu,665,42.55,0
1867-08-07,Gen,1,Québec,LAVAL,BELLEROSE,Joseph-Hyacinthe,,homme d'affaires,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,LÉVIS,BLANCHET,Joseph-Godérich,,médecin,Libéral-conservateur,accl.,,1
1867-08-07,Gen,1,Québec,L'ISLET,POULIOT,Barthélemy,,marchand,Conservateur,464,92.06,1
1867-08-07,Gen,1,Québec,L'ISLET,CARON,,,,Inconnu,40,7.94,0
1867-08-07,Gen,1,Québec,LOTBINIÈRE,JOLY,Henry Gustave,,avocat,Libéral,accl.,,1
1867-08-07,Gen,1,Québec,MASKINONGÉ,CARON,George,,marchand,Conservateur,702,55.45,1
1867-08-07,Gen,1,Québec,MASKINONGÉ,HOUDE,M.,,,Inconnu,564,44.55,0
1867-08-07,Gen,1,Québec,MÉGANTIC,IRVINE,Hon. George,,avocat,Conservateur,1000,57.7,1
1867-08-07,Gen,1,Québec,MÉGANTIC,TRIGANNE,P.O.,,,Inconnu,733,42.3,0
1867-08-07,Gen,1,Québec,MISSISQUOI,CHAMBERLIN,Brown,,avocat,Conservateur,1190,70.54,1
1867-08-07,Gen,1,Québec,MISSISQUOI,MOORE,,,registraire,Inconnu,497,29.46,0
1867-08-07,Gen,1,Québec,MONTCALM,DUFRESNE,Joseph,,notaire,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,MONTMAGNY,BEAUBIEN,Hon. Joseph-Octave,,médecin,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,MONTMORENCY,CAUCHON,Hon. Joseph,,avocat,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,MONTRÉAL-CENTRE,WORKMAN,Thomas,,marchand,Libéral,accl.,,1
1867-08-07,Gen,1,Québec,MONTRÉAL-EST,CARTIER,Hon. George Étienne,,avocat,Libéral-conservateur,2431,53.83,1
1867-08-07,Gen,1,Québec,MONTRÉAL-EST,LANCTOT,M.,,journaliste,Libéral,2085,46.17,0
1867-08-07,Gen,1,Québec,MONTRÉAL-OUEST,MCGEE,Hon. Thomas D'Arcy,,journaliste,Libéral-conservateur,2675,51.91,1
1867-08-07,Gen,1,Québec,MONTRÉAL-OUEST,DEVLIN,Bernard,,journaliste,Libéral,2478,48.09,0
1867-08-07,Gen,1,Québec,NAPIERVILLE,"COUPAL, dit LA REINE",Sixte,,agriculteur,Libéral,878,71.85,1
1867-08-07,Gen,1,Québec,NAPIERVILLE,LAVIOLETTE,,,,Inconnu,344,28.15,0
1867-08-07,Gen,1,Québec,NICOLET,GAUDET,Joseph,,agriculteur,Conservateur,1070,68.2,1
1867-08-07,Gen,1,Québec,NICOLET,ROUSSEAU,,,,Inconnu,499,31.8,0
1867-08-07,Gen,1,Québec,OTTAWA (COMTÉ D'),WRIGHT,Alonzo,,agriculteur,Libéral-conservateur,accl.,,1
1867-08-07,Gen,1,Québec,PONTIAC,HEATH,Edmund,,agent des terres de la couronne,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,PORTNEUF,BROUSSEAU,Jean-Docile,,imprimeur,Conservateur,1027,58.82,1
1867-08-07,Gen,1,Québec,PORTNEUF,DERY,,,,Inconnu,718,41.12,0
1867-08-07,Gen,1,Québec,PORTNEUF,DUBORD,,,,Inconnu,1,0.06,0
1867-08-07,Gen,1,Québec,QUÉBEC (COMTÉ DE),CHAUVEAU,Hon. Pierre J.O.,,avocat,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,QUÉBEC-CENTRE,SIMARD,Georges Honoré,,industriel,Conservateur,1291,99.46,1
1867-08-07,Gen,1,Québec,QUÉBEC-CENTRE,GARNEAU,,,,Inconnu,5,0.39,0
1867-08-07,Gen,1,Québec,QUÉBEC-CENTRE,BLANCHET,,,,Inconnu,2,0.15,0
1867-08-07,Gen,1,Québec,QUÉBEC-EST,HUOT,Pierre Gabriel,,notaire public,Libéral,accl.,,1
1867-08-07,Gen,1,Québec,QUÉBEC-OUEST,MCGREEVEY,Thomas,,entrepreneur,Libéral-conservateur,accl.,,1
1867-08-07,Gen,1,Québec,RICHELIEU,MCCARTHY,Thomas,,homme d'affaires,Conservateur,777,41.95,1
1867-08-07,Gen,1,Québec,RICHELIEU,PERRAULT,,,,Inconnu,625,33.75,0
1867-08-07,Gen,1,Québec,RICHELIEU,GÉLINAS,,,,Inconnu,450,24.3,0
1867-08-07,Gen,1,Québec,RICHMOND--WOLFE,WEBB,William Hoste,,avocat,Conservateur,1137,55.74,1
1867-08-07,Gen,1,Québec,RICHMOND--WOLFE,BEIQUE,,,,Inconnu,903,44.26,0
1867-08-07,Gen,1,Québec,RIMOUSKI,SYLVAIN,Georges,,marchand,Conservateur,1152,62.3,1
1867-08-07,Gen,1,Québec,RIMOUSKI,MICHAUD,Augustin,,avocat,Inconnu,697,37.7,0
1867-08-07,Gen,1,Québec,ROUVILLE,"CHEVAL, alias SAINT-JACQUES",Guillaume,,marchand,Libéral,1236,60,1
1867-08-07,Gen,1,Québec,ROUVILLE,POULIN,,,médecin,Inconnu,824,40,0
1867-08-07,Gen,1,Québec,SAINT-HYACINTHE,KIERZKOWSKI,Hon. A.E.,,ingénieur,Libéral,1107,54.37,1
1867-08-07,Gen,1,Québec,SAINT-HYACINTHE,RAYMOND,R.,,,Inconnu,929,45.63,0
1867-08-07,Gen,1,Québec,SHEFFORD,HUNTINGTON,Hon. Lucius Seth,,avocat,Libéral,1317,57.06,1
1867-08-07,Gen,1,Québec,SHEFFORD,PARMELEE,,,,Inconnu,991,42.94,0
1867-08-07,Gen,1,Québec,SHERBROOKE (VILLE DE),GALT,Hon. Alexander Tilloch,,homme d'affaires,Libéral-conservateur,accl.,,1
1867-08-07,Gen,1,Québec,SOULANGES,MASSON,Luc-Hypolite,,médecin,Conservateur,729,60.8,1
1867-08-07,Gen,1,Québec,SOULANGES,GUINDON,,,,Inconnu,470,39.2,0
1867-08-07,Gen,1,Québec,ST. JEAN,BOURASSA,François,,capitaine de milice,Libéral,696,53.7,1
1867-08-07,Gen,1,Québec,ST. JEAN,LABERGE,,,avocat,Inconnu,600,46.3,0
1867-08-07,Gen,1,Québec,ST. MAURICE,DÉSAULNIERS,Louis-Léon Lesieur,,médecin,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,STANSTEAD,COLBY,Charles C.,,avocat,Libéral-conservateur,814,56.92,1
1867-08-07,Gen,1,Québec,STANSTEAD,KNIGHT,,,,Inconnu,616,43.08,0
1867-08-07,Gen,1,Québec,TÉMISCOUATA,BERTRAND,Charles-Fréderic-Adolphe,,marchand,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,TERREBONNE,MASSON,Louis-François-Rodrigue,,avocat,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,TROIS-RIVIÈRES,BOUCHER DE NIVERVILLE,Charles,,avocat,Conservateur,277,65.95,1
1867-08-07,Gen,1,Québec,TROIS-RIVIÈRES,GENEST,,,,Inconnu,143,34.05,0
1867-08-07,Gen,1,Québec,VAUDREUIL,MCMILLAN,Donald,,marchand de farine et de provendes,Conservateur,accl.,,1
1867-08-07,Gen,1,Québec,VERCHÈRES,GEOFFRION,Félix,,notaire public,Libéral,831,52.9,1
1867-08-07,Gen,1,Québec,VERCHÈRES,MASSUE,,,,Inconnu,740,47.1,0
1867-08-07,Gen,1,Québec,YAMASKA,FORTIER,Moïse,,marchand,Libéral,797,51.19,1
1867-08-07,Gen,1,Québec,YAMASKA,PROVENCHER,Joseph Albert Norbert,,rédacteur,Conservateur,760,48.81,0
1867-11-28,B/P,1,Québec,HUNTINGDON,ROSE,John,,avocat,Libéral-conservateur,accl.,,1
1867-12-11,B/P,1,Québec,MONTMORENCY,LANGLOIS,Jean,,avocat,Conservateur,766,99.61,1
1867-12-11,B/P,1,Québec,MONTMORENCY,LEFRANÇOIS,M.,,,Inconnu,3,0.39,0
1868-03-13,B/P,1,Nouveau-Brunswick,RESTIGOUCHE,CALDWELL,William Murray,,marchand,Libéral,353,53.57,1
1868-03-13,B/P,1,Nouveau-Brunswick,RESTIGOUCHE,MOFFATT,George,,marchand,Conservateur,306,46.43,0
1868-04-13,B/P,1,Ontario,LINCOLN,MERRITT,Thomas Rodman,,meunier,Libéral,720,85.71,1
1868-04-13,B/P,1,Ontario,LINCOLN,PHILLIPS,O.S.,,,Inconnu,120,14.29,0
1868-04-20,B/P,1,Québec,MONTRÉAL-OUEST,RYAN,Michael Patrick,,marchand,Libéral-conservateur,accl.,,1
1868-08-14,B/P,1,Ontario,YORK-OUEST,WRIGHT,Amos,,agriculteur,Libéral,654,72.43,1
1868-08-14,B/P,1,Ontario,YORK-OUEST,BELL,John,,avocat,Inconnu,249,27.57,0
1868-10-17,B/P,1,Québec,TROIS-RIVIÈRES,MCDOUGALL,William,,avocat,Conservateur,accl.,,1
1868-10-28,B/P,1,Nouveau-Brunswick,YORK,PICKARD,John,,marchand de bois,Libéral indépendant,accl.,,1
1868-10-30,B/P,1,Québec,ST. MAURICE,LACERTE,Elie,,médecin,Conservateur,679,61.84,1
1868-10-30,B/P,1,Québec,ST. MAURICE,GÉRIN,E.,,,Inconnu,419,38.16,0
1868-12-24,B/P,1,Nouveau-Brunswick,NORTHUMBERLAND,HUTCHISON,Richard,,marchand de bois,Libéral,1133,55.9,1
1868-12-24,B/P,1,Nouveau-Brunswick,NORTHUMBERLAND,GOUGH,,,,Inconnu,894,44.1,0
1869-01-18,B/P,1,Ontario,WELLINGTON-CENTRE,ROSS,James,,agriculteur,Libéral,accl.,,1
1869-02-17,B/P,1,Québec,KAMOURASKA,PELLETIER,Charles-Alphonse-Pantaléon,,avocat,Libéral,1149,50.98,1
1869-02-17,B/P,1,Québec,KAMOURASKA,ROUTHIER,Adolphe-Basile,,,Conservateur,1105,49.02,0
1869-04-20,B/P,1,Nouvelle-Écosse,RICHMOND,LE VESCONTE,Isaac,,marchand,Conservateur,560,62.71,1
1869-04-20,B/P,1,Nouvelle-Écosse,RICHMOND,HENRY,W.A.,,avocat,Inconnu,333,37.29,0
1869-04-20,B/P,1,Nouvelle-Écosse,YARMOUTH,KILLAM,Frank,,armateur,Libéral,1220,67.11,1
1869-04-20,B/P,1,Nouvelle-Écosse,YARMOUTH,CLEMENTS,N.P.,,,Inconnu,598,32.89,0
1869-04-24,B/P,1,Nouvelle-Écosse,HANTS,HOWE,Joseph,,rédacteur,Libéral-conservateur,1512,57.25,1
1869-04-24,B/P,1,Nouvelle-Écosse,HANTS,GOUDGE,Monson Henry,,marchand,Libéral,1129,42.75,0
1869-07-12,B/P,1,Ontario,RENFREW-SUD,MCDOUGALL,John Lorn,,propriétaire d'usine,Libéral,482,64.61,1
1869-07-12,B/P,1,Ontario,RENFREW-SUD,CAMERON,Malcolm,,marchand de bois,Libéral,264,35.39,0
1869-07-14,B/P,1,Québec,L'ISLET,POULIOT,Barthélemy,,marchand,Conservateur,697,60.24,1
1869-07-14,B/P,1,Québec,L'ISLET,CARON,L.B.,,,Inconnu,460,39.76,0
1869-09-09,B/P,1,Nouvelle-Écosse,COLCHESTER,ARCHIBALD,Adams George,,avocat,Libéral-conservateur,1585,56.31,1
1869-09-09,B/P,1,Nouvelle-Écosse,COLCHESTER,PEARSON,Frederick M.,,marchand,Libéral,1230,43.69,0
1869-10-30,B/P,1,Québec,HUNTINGDON,SCRIVER,Julius,,propriétaire de fabrique et de tannerie,Libéral,accl.,,1
1869-11-13,B/P,1,Ontario,RENFREW-NORD,HINCKS,Francis,,rédacteur,Libéral-conservateur,560,56,1
1869-11-13,B/P,1,Ontario,RENFREW-NORD,FINDLAY,James,,rédacteur,Libéral,440,44,0
1869-11-29,B/P,1,Ontario,LANARK-SUD,MORRIS,Alexander,,avocat,Conservateur,accl.,,1
1869-11-29,B/P,1,Québec,BROME,DUNKIN,Christopher,,avocat,Conservateur,accl.,,1
1870-04-27,B/P,1,Ontario,FRONTENAC,KIRKPATRICK,George Airey,,avocat,Conservateur,869,62.7,1
1870-04-27,B/P,1,Ontario,FRONTENAC,CARTWRIGHT,James Strachan,,avocat,Inconnu,517,37.3,0
1870-06-15,B/P,1,Nouvelle-Écosse,CUMBERLAND,TUPPER,Charles,,médecin,Conservateur,accl.,,1
1870-06-23,B/P,1,Nouvelle-Écosse,KINGS,CHIPMAN,Leverett de Veber,,quincaillier,Libéral,accl.,,1
1870-07-05,B/P,1,Québec,MISSISQUOI,BAKER,George Barnard,,avocat,Libéral-conservateur,975,51.37,1
1870-07-05,B/P,1,Québec,MISSISQUOI,HOGELL,Haskell A.,,,Inconnu,923,48.63,0
1870-07-18,B/P,1,Québec,QUÉBEC-EST,"GUILLET, dit TOURANGEAU",Adolphe,,notaire public,Conservateur,1092,54.41,1
1870-07-18,B/P,1,Québec,QUÉBEC-EST,VALIN,P.A.,,,Inconnu,915,45.59,0
1870-08-15,B/P,1,Québec,BELLECHASSE,FOURNIER,Télesphore,,rédacteur de journal,Libéral,accl.,,1
1870-09-01,B/P,1,Québec,SAINT-HYACINTHE,DELORME,Louis,,avocat,Libéral,accl.,,1
1870-11-08,B/P,1,Nouvelle-Écosse,COLCHESTER,PEARSON,Frederick M.,,marchand,Libéral,1672,86.19,1
1870-11-08,B/P,1,Nouvelle-Écosse,COLCHESTER,CHAMBERS,R.,,,Inconnu,268,13.81,0
1870-11-18,B/P,1,Québec,RICHELIEU,BARTHE,Georges Isidore,,avocat,Conservateur Indépendant,1194,58.44,1
1870-11-18,B/P,1,Québec,RICHELIEU,CRÉBASSA,J.G.,,,Inconnu,849,41.56,0
1870-11-29,B/P,1,Nouveau-Brunswick,RESTIGOUCHE,MOFFATT,George,,marchand,Conservateur,411,63.82,1
1870-11-29,B/P,1,Nouveau-Brunswick,RESTIGOUCHE,DES BRISAY,A.C.,,,Inconnu,233,36.18,0
1871-03-02,B/P,1,Manitoba,LISGAR,SCHULTZ,John Christian,,médecin,Conservateur,315,82.89,1
1871-03-02,B/P,1,Manitoba,LISGAR,INKSTER,Colin,,,Inconnu,65,17.11,0
1871-03-02,B/P,1,Manitoba,MARQUETTE,LYNCH,James S.,,médecin,Libéral,282,50,1
1871-03-02,B/P,1,Manitoba,MARQUETTE,MCKAY,Angus,,,Conservateur,282,50,1
1871-03-02,B/P,1,Manitoba,SELKIRK,SMITH,Donald Alexander,,employé de la Compagnie de la Baie d'Hudson,Conservateur Indépendant,239,69.88,1
1871-03-02,B/P,1,Manitoba,SELKIRK,TAYLOR,John,,,Inconnu,103,30.12,0
1871-03-03,B/P,1,Manitoba,PROVENCHER,DELORME,Pierre,,agriculteur,Conservateur,172,85.57,1
1871-03-03,B/P,1,Manitoba,PROVENCHER,DEASE,William,,,Libéral,29,14.43,0
1871-03-20,B/P,1,Ontario,HASTINGS-EST,WHITE,John,,machiniste,Conservateur,accl.,,1
1871-06-30,B/P,1,Ontario,ALGOMA,CUMBERLAND,Frederick William,,,Conservateur,accl.,,1
1871-09-15,B/P,1,Québec,MONTCALM,DUGAS,Firmin,,meunier,Conservateur,accl.,,1
1871-11-11,B/P,1,Québec,COMPTON,POPE,John Henry,,spéculateur et promoteur,Libéral-conservateur,accl.,,1
1871-11-17,B/P,1,Québec,BROME,CARTER,Edward,,avocat,Conservateur,accl.,,1
1871-11-24,B/P,1,Colombie-Britannique,VICTORIA (DISTRICT DE),DE COSMOS,Amor,,rédacteur,Libéral,accl.,,1
1871-11-24,B/P,1,Colombie-Britannique,VICTORIA (DISTRICT DE),NATHAN,Henry Jr.,,homme d'affaires,Libéral,accl.,,1
1871-12-13,B/P,1,Colombie-Britannique,NEW-WESTMINSTER (DISTRICT DE),NELSON,Hugh,,marchand de bois,Libéral-conservateur,125,83.89,1
1871-12-13,B/P,1,Colombie-Britannique,NEW-WESTMINSTER (DISTRICT DE),SCOTT,,,,Inconnu,24,16.11,0
1871-12-15,B/P,1,Colombie-Britannique,ÎLE DE VANCOUVER,WALLACE,Robert,,marchand,Conservateur,137,57.32,1
1871-12-15,B/P,1,Colombie-Britannique,ÎLE DE VANCOUVER,JESSOP,John,,,Inconnu,102,42.68,0
1871-12-19,B/P,1,Colombie-Britannique,CARIBOU (DISTRICT DE),THOMPSON,Joshua Spencer,,journaliste,Libéral-conservateur,accl.,,1
1871-12-19,B/P,1,Colombie-Britannique,YALE (DISTRICT DE),HOUGHTON,Charles Frederick,,agriculteur,Libéral,accl.,,1
1872-07-20,Gen,2,Colombie-Britannique,CARIBOO,THOMPSON,Joshua Spencer,,journaliste,Libéral-conservateur,accl.,,1
1872-07-20,Gen,2,Colombie-Britannique,NEW WESTMINSTER,NELSON,Hugh,,marchant de bois,Libéral-conservateur,accl.,,1
1872-07-20,Gen,2,Colombie-Britannique,VANCOUVER,HINCKS,Francis,,rédacteur,Libéral-conservateur,accl.,,1
1872-07-20,Gen,2,Colombie-Britannique,VICTORIA,NATHAN,Henry Jr.,,homme d'affaires,Libéral,402,44.97,1
1872-07-20,Gen,2,Colombie-Britannique,VICTORIA,DE COSMOS,Amor,,rédacteur,Libéral,398,44.52,1
1872-07-20,Gen,2,Colombie-Britannique,VICTORIA,BEAVEN,R.,,,Inconnu,94,10.51,0
1872-07-20,Gen,2,Colombie-Britannique,YALE,DEWDNEY,Edgar,,ingénieur civil,Conservateur,43,69.35,1
1872-07-20,Gen,2,Colombie-Britannique,YALE,SMITH,Robt.,,,Inconnu,19,30.65,0
1872-07-20,Gen,2,Manitoba,LISGAR,SCHULTZ,John Christian,,médecin,Conservateur,273,68.08,1
1872-07-20,Gen,2,Manitoba,LISGAR,HAY,E.H.G.G.,,meunier,Inconnu,128,31.92,0
1872-07-20,Gen,2,Manitoba,MARQUETTE,CUNNINGHAM,Robert,,rédacteur,Libéral,393,67.29,1
1872-07-20,Gen,2,Manitoba,MARQUETTE,NORQUAY,Hon. J.,,agriculteur,Conservateur,115,19.69,0
1872-07-20,Gen,2,Manitoba,MARQUETTE,LYNCH,J.S.,,médecin,Libéral,71,12.16,0
1872-07-20,Gen,2,Manitoba,MARQUETTE,BRELAND,P.,,marchand,Inconnu,5,0.86,0
1872-07-20,Gen,2,Manitoba,PROVENCHER,CARTIER,Hon. Sir George Étienne,,avocat,Libéral-conservateur,accl.,,1
1872-07-20,Gen,2,Manitoba,SELKIRK,SMITH,Donald A.,,employé de la compagnie de la Baie d'Hudson,Conservateur Indépendant,258,80.63,1
1872-07-20,Gen,2,Manitoba,SELKIRK,WILSON,A.E.,,,Inconnu,62,19.38,0
1872-07-20,Gen,2,Manitoba,SELKIRK,SUTHERLAND,J.,,,Inconnu,0,0,0
1872-07-20,Gen,2,Manitoba,SELKIRK,MULVEY,S.,,,Inconnu,0,0,0
1872-07-20,Gen,2,Nouveau-Brunswick,ALBERT,WALLACE,John,,agriculteur,Libéral,847,53.1,1
1872-07-20,Gen,2,Nouveau-Brunswick,ALBERT,CALHOUN,,,,Inconnu,748,46.9,0
1872-07-20,Gen,2,Nouveau-Brunswick,CARLETON,CONNELL,Hon. Charles,,marchand,Libéral,accl.,,1
1872-07-20,Gen,2,Nouveau-Brunswick,CHARLOTTE,MCADAM,John,,marchand de bois,Libéral-conservateur,1551,53.85,1
1872-07-20,Gen,2,Nouveau-Brunswick,CHARLOTTE,GILLMOR,,,marchand de bois,Libéral,1329,46.15,0
1872-07-20,Gen,2,Nouveau-Brunswick,GLOUCESTER,ANGLIN,Timothy Warren,,rédacteur,Libéral,1436,80.81,1
1872-07-20,Gen,2,Nouveau-Brunswick,GLOUCESTER,DESBRISAY,,,,Inconnu,339,19.08,0
1872-07-20,Gen,2,Nouveau-Brunswick,GLOUCESTER,MACKAY,,,,Inconnu,2,0.11,0
1872-07-20,Gen,2,Nouveau-Brunswick,KENT,CUTLER,Robert Barry,,payeur,Libéral,1381,52.37,1
1872-07-20,Gen,2,Nouveau-Brunswick,KENT,RENAUD,A.,,agriculteur,Libéral,1256,47.63,0
1872-07-20,Gen,2,Nouveau-Brunswick,KING'S,DOMVILLE,James,,marchand,Conservateur,1507,46.98,1
1872-07-20,Gen,2,Nouveau-Brunswick,KING'S,SHARP,L.N.,,médecin,Inconnu,1044,32.54,0
1872-07-20,Gen,2,Nouveau-Brunswick,KING'S,MCCREADY,J.E.B.,,journaliste,Inconnu,657,20.48,0
1872-07-20,Gen,2,Nouveau-Brunswick,NORTHUMBERLAND,MITCHELL,Hon. Peter,,avocat,Indépendant,accl.,,1
1872-07-20,Gen,2,Nouveau-Brunswick,QUEEN'S,FARRIS,John,,marchand de bois,Libéral,accl.,,1
1872-07-20,Gen,2,Nouveau-Brunswick,RESTIGOUCHE,MOFFATT,George,,marchand,Conservateur,593,77.82,1
1872-07-20,Gen,2,Nouveau-Brunswick,RESTIGOUCHE,MCKENZIE,A.,,,Inconnu,144,18.9,0
1872-07-20,Gen,2,Nouveau-Brunswick,RESTIGOUCHE,BARBERIE,J.C.,,,Inconnu,25,3.28,0
1872-07-20,Gen,2,Nouveau-Brunswick,SAINT-JEAN (CITÉ DE),TILLEY,Hon. Samuel Leonard,,pharmacien,Libéral-conservateur,1765,59.03,1
1872-07-20,Gen,2,Nouveau-Brunswick,SAINT-JEAN (CITÉ DE),DE VEBER,J.S.B.,,,Inconnu,1225,40.97,0
1872-07-20,Gen,2,Nouveau-Brunswick,SAINT-JEAN (CITÉ ET COMTÉ DE),BURPEE,Isaac,,homme d'affaires,Libéral,3249,42.14,1
1872-07-20,Gen,2,Nouveau-Brunswick,SAINT-JEAN (CITÉ ET COMTÉ DE),PALMER,Acalus Lockwood,,avocat,Libéral,2204,28.59,1
1872-07-20,Gen,2,Nouveau-Brunswick,SAINT-JEAN (CITÉ ET COMTÉ DE),ELDER,Wm.,,,Inconnu,1771,22.97,0
1872-07-20,Gen,2,Nouveau-Brunswick,SAINT-JEAN (CITÉ ET COMTÉ DE),KERR,D.S.,,,Inconnu,486,6.3,0
1872-07-20,Gen,2,Nouveau-Brunswick,SUNBURY,BURPEE,Charles,,agriculteur,Libéral,accl.,,1
1872-07-20,Gen,2,Nouveau-Brunswick,VICTORIA,COSTIGAN,John,,juge,Libéral-conservateur,1141,80.35,1
1872-07-20,Gen,2,Nouveau-Brunswick,VICTORIA,BOSSÉ,H.,,,Inconnu,279,19.65,0
1872-07-20,Gen,2,Nouveau-Brunswick,WESTMORLAND,SMITH,Hon. Albert James,,avocat,Libéral,accl.,,1
1872-07-20,Gen,2,Nouveau-Brunswick,YORK,PICKARD,John,,marchand de bois,Libéral indépendant,accl.,,1
1872-07-20,Gen,2,Nouvelle-Écosse,ANNAPOLIS,RAY,William Hallett,,agriculteur,Libéral,1129,52.56,1
1872-07-20,Gen,2,Nouvelle-Écosse,ANNAPOLIS,LONGLEY,A.,,marchand,Conservateur,1019,47.44,0
1872-07-20,Gen,2,Nouvelle-Écosse,ANTIGONISH,MCDONALD,Hugh,,avocat,Libéral-conservateur,accl.,,1
1872-07-20,Gen,2,Nouvelle-Écosse,CAP BRETON,MACKAY,Newton L.,,avocat,Conservateur,1240,30.3,1
1872-07-20,Gen,2,Nouvelle-Écosse,CAP BRETON,MCDONALD,William,,marchand,Conservateur,1038,25.37,1
1872-07-20,Gen,2,Nouvelle-Écosse,CAP BRETON,MCLEOD,H.,,avocat,Libéral-conservateur,932,22.78,0
